1 1 536
2 1 11
3 1 229
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1369
9 1 262
10 1 0
11 1 214
12 1 2165
13 1 122
14 1 2107
15 1 0
16 1 228
17 1 263
18 1 181
19 1 204
20 1 0
21 1 0
22 1 225
23 1 0
24 1 0
25 1 223
26 1 0
27 1 195
28 1 0
29 1 217
30 1 0
31 1 211
32 1 0
33 1 1650
34 1 234
35 1 250
36 1 176
37 1 0
38 1 228
39 1 0
40 1 0
41 1 71
42 1 233
43 1 623
44 1 191
45 1 0
46 1 258
47 1 0
48 1 1748
49 1 444
50 1 208
51 1 47
52 1 300
53 1 1185
54 1 205
55 0 0
56 1 2128
57 1 235
58 1 861
59 1 246
60 1 0
61 1 3360
62 1 177
63 1 465
64 1 46
65 1 296
66 1 1653
67 1 1476
68 1 0
69 0 0
