1 1 446
2 1 18
3 1 200
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1161
9 1 235
10 1 0
11 1 175
12 1 1051
13 1 130
14 1 1340
15 1 0
16 1 201
17 1 661
18 1 216
19 1 199
20 1 0
21 1 0
22 1 217
23 1 0
24 1 0
25 1 215
26 1 0
27 1 256
28 1 0
29 1 208
30 1 0
31 1 198
32 1 0
33 1 1625
34 1 211
35 1 224
36 1 960
37 1 0
38 1 204
39 1 0
40 1 0
41 1 265
42 1 294
43 1 637
44 1 218
45 1 0
46 1 248
47 1 0
48 1 1326
49 1 1140
50 1 219
51 1 173
52 1 255
53 1 1424
54 1 232
55 0 0
56 1 1451
57 1 240
58 1 542
59 1 241
60 1 0
61 1 1576
62 1 200
63 1 1679
64 1 20
65 1 254
66 1 676
67 1 971
68 1 0
69 0 0
