1 1 430
2 1 14
3 1 241
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1324
9 1 224
10 1 1443
11 1 182
12 1 2354
13 1 180
14 1 873
15 1 0
16 1 186
17 1 0
18 1 220
19 1 182
20 1 0
21 1 0
22 1 203
23 1 1348
24 1 0
25 1 178
26 1 587
27 1 267
28 1 282
29 1 222
30 1 0
31 1 186
32 1 0
33 1 832
34 1 224
35 1 224
36 1 0
37 1 0
38 1 171
39 1 0
40 1 0
41 1 944
42 1 232
43 1 448
44 1 261
45 1 0
46 1 290
47 1 0
48 1 684
49 1 0
50 1 215
51 1 174
52 1 215
53 1 777
54 1 253
55 0 0
56 1 1100
57 1 279
58 1 537
59 1 218
60 1 0
61 1 1543
62 1 239
63 1 0
64 1 36
65 1 226
66 1 1875
67 1 1099
68 1 0
69 0 0
