1 1 599
2 1 16
3 1 155
4 1 0
5 1 1910
6 1 0
7 1 0
8 1 1284
9 1 174
10 1 1449
11 1 221
12 1 2524
13 1 173
14 1 1944
15 1 0
16 1 215
17 1 0
18 1 184
19 1 137
20 1 0
21 1 0
22 1 205
23 1 1333
24 1 0
25 1 183
26 1 1168
27 1 131
28 1 2612
29 1 173
30 1 0
31 1 175
32 1 0
33 1 78
34 1 176
35 1 180
36 1 0
37 1 0
38 1 181
39 1 0
40 1 0
41 1 1792
42 1 166
43 1 0
44 1 146
45 1 0
46 1 152
47 1 0
48 1 1863
49 1 0
50 1 175
51 1 171
52 1 182
53 1 2330
54 1 162
55 0 0
56 1 1628
57 1 186
58 1 0
59 1 136
60 1 0
61 1 2412
62 1 173
63 1 2331
64 1 44
65 1 186
66 1 1457
67 1 782
68 1 0
69 0 0
