1 1 429
2 1 12
3 1 213
4 1 0
5 1 0
6 1 0
7 1 0
8 1 630
9 1 211
10 1 460
11 1 223
12 1 822
13 1 339
14 1 740
15 1 0
16 1 222
17 1 0
18 1 217
19 1 175
20 1 0
21 1 0
22 1 226
23 1 629
24 1 0
25 1 243
26 1 194
27 1 265
28 1 831
29 1 213
30 1 0
31 1 151
32 1 0
33 1 315
34 1 185
35 1 208
36 1 0
37 1 0
38 1 217
39 1 0
40 1 0
41 1 590
42 1 215
43 1 0
44 1 205
45 1 0
46 1 185
47 1 0
48 1 848
49 1 0
50 1 243
51 1 161
52 1 211
53 1 547
54 1 246
55 0 0
56 1 1133
57 1 206
58 1 0
59 1 240
60 1 0
61 1 1667
62 1 186
63 1 779
64 1 21
65 1 276
66 1 783
67 1 180
68 1 0
69 0 0
