1 1 609
2 1 9
3 1 131
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1153
9 1 149
10 1 0
11 1 131
12 1 2119
13 1 197
14 1 1603
15 1 0
16 1 103
17 1 0
18 1 125
19 1 162
20 1 0
21 1 0
22 1 141
23 1 0
24 1 0
25 1 197
26 1 0
27 1 148
28 1 0
29 1 146
30 1 0
31 1 171
32 1 0
33 1 1514
34 1 164
35 1 146
36 1 0
37 1 0
38 1 127
39 1 0
40 1 0
41 1 328
42 1 140
43 1 0
44 1 124
45 1 0
46 1 151
47 1 0
48 1 2119
49 1 0
50 1 208
51 1 167
52 1 87
53 1 1339
54 1 150
55 0 0
56 1 1962
57 1 96
58 1 0
59 1 185
60 1 0
61 1 2571
62 1 118
63 1 2002
64 1 43
65 1 256
66 1 1552
67 1 383
68 1 0
69 0 0
