1 1 704
2 1 16
3 1 211
4 1 0
5 1 0
6 1 0
7 1 0
8 1 786
9 1 160
10 1 0
11 1 225
12 1 1405
13 1 150
14 1 1731
15 1 0
16 1 198
17 1 0
18 1 214
19 1 204
20 1 0
21 1 0
22 1 243
23 1 90
24 1 0
25 1 188
26 1 0
27 1 168
28 1 0
29 1 215
30 1 0
31 1 213
32 1 0
33 1 238
34 1 205
35 1 206
36 1 0
37 1 0
38 1 252
39 1 0
40 1 0
41 1 519
42 1 206
43 1 0
44 1 215
45 1 0
46 1 231
47 1 0
48 1 1798
49 1 0
50 1 208
51 1 182
52 1 206
53 1 1819
54 1 164
55 0 0
56 1 1526
57 1 199
58 1 0
59 1 202
60 1 0
61 1 2480
62 1 205
63 1 2011
64 1 20
65 1 222
66 1 1410
67 1 1100
68 1 0
69 0 0
