1 1 654
2 1 15
3 1 139
4 1 0
5 1 1154
6 1 0
7 1 0
8 1 749
9 1 142
10 1 0
11 1 190
12 1 2267
13 1 79
14 1 1543
15 1 0
16 1 112
17 1 0
18 1 125
19 1 140
20 1 0
21 1 0
22 1 166
23 1 0
24 1 0
25 1 138
26 1 0
27 1 97
28 1 0
29 1 137
30 1 0
31 1 139
32 1 0
33 1 191
34 1 125
35 1 143
36 1 0
37 1 0
38 1 137
39 1 0
40 1 0
41 1 235
42 1 130
43 1 0
44 1 151
45 1 0
46 1 198
47 1 0
48 1 1153
49 1 0
50 1 111
51 1 176
52 1 99
53 1 2411
54 1 86
55 0 0
56 1 1559
57 1 133
58 1 0
59 1 121
60 1 0
61 1 2293
62 1 132
63 1 1701
64 1 43
65 1 209
66 1 876
67 1 467
68 1 0
69 0 0
