1 1 546
2 1 18
3 1 218
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1993
9 1 222
10 1 1464
11 1 241
12 1 2111
13 1 230
14 1 1143
15 1 0
16 1 253
17 1 0
18 1 219
19 1 247
20 1 0
21 1 0
22 1 251
23 1 1264
24 1 0
25 1 236
26 1 685
27 1 229
28 1 650
29 1 207
30 1 0
31 1 277
32 1 0
33 1 1168
34 1 242
35 1 255
36 1 0
37 1 0
38 1 222
39 1 0
40 1 0
41 1 1463
42 1 245
43 1 239
44 1 197
45 1 0
46 1 224
47 1 0
48 1 729
49 1 0
50 1 222
51 1 174
52 1 266
53 1 653
54 1 235
55 0 0
56 1 959
57 1 279
58 1 408
59 1 235
60 1 0
61 1 2147
62 1 195
63 1 0
64 1 41
65 1 256
66 1 1985
67 1 1856
68 1 0
69 0 0
