1 1 895
2 1 10
3 1 190
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1146
9 1 195
10 1 0
11 1 191
12 1 1408
13 1 447
14 1 1690
15 1 0
16 1 260
17 1 725
18 1 244
19 1 219
20 1 0
21 1 0
22 1 244
23 1 0
24 1 0
25 1 212
26 1 0
27 1 229
28 1 0
29 1 248
30 1 0
31 1 215
32 1 0
33 1 1329
34 1 243
35 1 220
36 1 906
37 1 269
38 1 246
39 1 0
40 1 0
41 1 338
42 1 223
43 1 703
44 1 174
45 1 0
46 1 228
47 1 0
48 1 2061
49 1 1151
50 1 277
51 1 47
52 1 258
53 1 1360
54 1 233
55 0 0
56 1 1599
57 1 287
58 1 682
59 1 233
60 1 0
61 1 1807
62 1 255
63 1 2083
64 1 21
65 1 227
66 1 1053
67 1 1116
68 1 0
69 0 0
