1 1 673
2 1 17
3 1 187
4 1 0
5 1 1086
6 1 0
7 1 0
8 1 152
9 1 220
10 1 0
11 1 189
12 1 611
13 1 33
14 1 1840
15 1 0
16 1 229
17 1 0
18 1 167
19 1 195
20 1 0
21 1 0
22 1 253
23 1 56
24 1 0
25 1 203
26 1 0
27 1 216
28 1 0
29 1 197
30 1 0
31 1 208
32 1 0
33 1 1217
34 1 250
35 1 189
36 1 0
37 1 0
38 1 172
39 1 0
40 1 0
41 1 305
42 1 218
43 1 499
44 1 203
45 1 0
46 1 237
47 1 0
48 1 702
49 1 97
50 1 214
51 1 84
52 1 275
53 1 1034
54 1 208
55 0 0
56 1 1834
57 1 216
58 1 576
59 1 192
60 1 0
61 1 3140
62 1 201
63 1 0
64 1 11
65 1 250
66 1 0
67 1 703
68 1 0
69 0 0
