1 1 716
2 1 14
3 1 214
4 1 0
5 1 0
6 1 0
7 1 0
8 1 442
9 1 251
10 1 187
11 1 217
12 1 790
13 1 233
14 1 1686
15 1 0
16 1 237
17 1 0
18 1 218
19 1 208
20 1 0
21 1 0
22 1 273
23 1 434
24 1 0
25 1 197
26 1 495
27 1 208
28 1 1465
29 1 235
30 1 0
31 1 191
32 1 0
33 1 1456
34 1 221
35 1 254
36 1 0
37 1 0
38 1 236
39 1 0
40 1 0
41 1 483
42 1 191
43 1 584
44 1 265
45 1 0
46 1 310
47 1 0
48 1 1595
49 1 0
50 1 214
51 1 238
52 1 253
53 1 1648
54 1 262
55 0 0
56 1 1790
57 1 277
58 1 600
59 1 212
60 1 0
61 1 4152
62 1 217
63 1 0
64 1 13
65 1 282
66 1 539
67 1 284
68 1 0
69 0 0
