1 1 468
2 1 16
3 1 222
4 1 0
5 1 0
6 1 0
7 1 0
8 1 443
9 1 224
10 1 0
11 1 208
12 1 931
13 1 157
14 1 1919
15 1 0
16 1 197
17 1 400
18 1 241
19 1 190
20 1 0
21 1 0
22 1 200
23 1 0
24 1 0
25 1 230
26 1 0
27 1 259
28 1 0
29 1 264
30 1 0
31 1 223
32 1 0
33 1 532
34 1 225
35 1 256
36 1 369
37 1 0
38 1 197
39 1 0
40 1 0
41 1 534
42 1 251
43 1 493
44 1 244
45 1 0
46 1 270
47 1 0
48 1 1492
49 1 818
50 1 229
51 1 126
52 1 254
53 1 1312
54 1 231
55 0 0
56 1 2305
57 1 264
58 1 674
59 1 196
60 1 0
61 1 3602
62 1 219
63 1 847
64 1 17
65 1 224
66 1 471
67 1 1415
68 1 0
69 0 0
