1 1 330
2 1 22
3 1 152
4 1 0
5 1 1342
6 1 0
7 1 0
8 1 1295
9 1 197
10 1 0
11 1 183
12 1 1955
13 1 150
14 1 1826
15 1 0
16 1 199
17 1 0
18 1 175
19 1 153
20 1 0
21 1 0
22 1 189
23 1 0
24 1 0
25 1 172
26 1 231
27 1 173
28 1 345
29 1 126
30 1 0
31 1 148
32 1 0
33 1 741
34 1 208
35 1 138
36 1 0
37 1 0
38 1 185
39 1 0
40 1 0
41 1 436
42 1 171
43 1 425
44 1 142
45 1 0
46 1 202
47 1 0
48 1 1388
49 1 0
50 1 167
51 1 132
52 1 184
53 1 1627
54 1 193
55 0 0
56 1 2097
57 1 196
58 1 419
59 1 198
60 1 0
61 1 3791
62 1 176
63 1 847
64 1 42
65 1 206
66 1 909
67 1 1425
68 1 0
69 0 0
