1 1 479
2 1 15
3 1 195
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1424
9 1 225
10 1 1425
11 1 254
12 1 2118
13 1 118
14 1 756
15 1 0
16 1 205
17 1 0
18 1 159
19 1 221
20 1 0
21 1 0
22 1 262
23 1 1236
24 1 0
25 1 206
26 1 628
27 1 170
28 1 701
29 1 204
30 1 0
31 1 195
32 1 0
33 1 1989
34 1 209
35 1 190
36 1 0
37 1 0
38 1 234
39 1 0
40 1 0
41 1 933
42 1 183
43 1 446
44 1 201
45 1 0
46 1 193
47 1 0
48 1 801
49 1 0
50 1 251
51 1 91
52 1 232
53 1 539
54 1 184
55 0 0
56 1 843
57 1 209
58 1 609
59 1 252
60 1 0
61 1 1705
62 1 204
63 1 0
64 1 39
65 1 211
66 1 1634
67 1 1158
68 1 0
69 0 0
