1 1 646
2 1 18
3 1 221
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1318
9 1 242
10 1 0
11 1 164
12 1 1643
13 1 227
14 1 1638
15 1 0
16 1 192
17 1 88
18 1 216
19 1 231
20 1 0
21 1 0
22 1 208
23 1 0
24 1 0
25 1 210
26 1 0
27 1 235
28 1 0
29 1 199
30 1 0
31 1 196
32 1 0
33 1 227
34 1 224
35 1 235
36 1 176
37 1 0
38 1 224
39 1 0
40 1 0
41 1 0
42 1 218
43 1 341
44 1 212
45 1 0
46 1 259
47 1 0
48 1 1374
49 1 267
50 1 188
51 1 0
52 1 285
53 1 1142
54 1 206
55 0 0
56 1 2032
57 1 328
58 1 652
59 1 201
60 1 0
61 1 2841
62 1 209
63 1 349
64 1 45
65 1 216
66 1 1473
67 1 1765
68 1 0
69 0 0
