1 1 631
2 1 18
3 1 215
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1140
9 1 205
10 1 1326
11 1 209
12 1 2259
13 1 263
14 1 1782
15 1 0
16 1 182
17 1 0
18 1 233
19 1 254
20 1 0
21 1 0
22 1 194
23 1 1136
24 1 0
25 1 214
26 1 87
27 1 177
28 1 385
29 1 181
30 1 0
31 1 245
32 1 0
33 1 1348
34 1 239
35 1 174
36 1 0
37 1 0
38 1 243
39 1 0
40 1 0
41 1 822
42 1 227
43 1 808
44 1 219
45 1 0
46 1 224
47 1 0
48 1 1064
49 1 0
50 1 214
51 1 84
52 1 173
53 1 1220
54 1 176
55 0 0
56 1 1642
57 1 211
58 1 566
59 1 262
60 1 0
61 1 2785
62 1 232
63 1 0
64 1 45
65 1 266
66 1 1705
67 1 1888
68 1 0
69 0 0
