1 1 504
2 1 15
3 1 193
4 1 0
5 1 0
6 1 0
7 1 0
8 1 1347
9 1 190
10 1 0
11 1 182
12 1 1936
13 1 137
14 1 1106
15 1 0
16 1 175
17 1 264
18 1 223
19 1 179
20 1 0
21 1 0
22 1 207
23 1 0
24 1 0
25 1 206
26 1 0
27 1 182
28 1 0
29 1 156
30 1 0
31 1 199
32 1 0
33 1 1333
34 1 258
35 1 218
36 1 351
37 1 0
38 1 181
39 1 0
40 1 0
41 1 265
42 1 190
43 1 478
44 1 164
45 1 0
46 1 211
47 1 0
48 1 783
49 1 619
50 1 181
51 1 133
52 1 209
53 1 878
54 1 217
55 0 0
56 1 1026
57 1 190
58 1 569
59 1 171
60 1 0
61 1 2486
62 1 214
63 1 576
64 1 39
65 1 178
66 1 1649
67 1 1649
68 1 0
69 0 0
