1 1 529
2 1 11
3 1 203
4 1 0
5 1 0
6 1 0
7 1 0
8 1 79
9 1 244
10 1 94
11 1 223
12 1 418
13 1 263
14 1 1675
15 1 0
16 1 204
17 1 0
18 1 227
19 1 231
20 1 0
21 1 0
22 1 242
23 1 265
24 1 0
25 1 243
26 1 123
27 1 224
28 1 154
29 1 219
30 1 0
31 1 250
32 1 0
33 1 1549
34 1 262
35 1 144
36 1 0
37 1 0
38 1 201
39 1 0
40 1 0
41 1 664
42 1 189
43 1 352
44 1 188
45 1 0
46 1 266
47 1 0
48 1 1265
49 1 0
50 1 210
51 1 79
52 1 287
53 1 1401
54 1 218
55 0 0
56 1 1985
57 1 270
58 1 621
59 1 264
60 1 0
61 1 3625
62 1 225
63 1 0
64 1 18
65 1 212
66 1 336
67 1 193
68 1 0
69 0 0
