1 1 784
2 1 19
3 1 179
4 1 0
5 1 2078
6 1 0
7 1 0
8 1 1250
9 1 183
10 1 1136
11 1 188
12 1 2345
13 1 240
14 1 1647
15 1 0
16 1 213
17 1 0
18 1 173
19 1 154
20 1 0
21 1 0
22 1 153
23 1 1324
24 1 0
25 1 181
26 1 0
27 1 188
28 1 1119
29 1 225
30 1 0
31 1 180
32 1 0
33 1 1177
34 1 239
35 1 210
36 1 0
37 1 0
38 1 210
39 1 0
40 1 0
41 1 789
42 1 202
43 1 511
44 1 219
45 1 0
46 1 223
47 1 0
48 1 692
49 1 0
50 1 177
51 1 86
52 1 208
53 1 411
54 1 182
55 0 0
56 1 1345
57 1 225
58 1 334
59 1 219
60 1 0
61 1 2416
62 1 197
63 1 0
64 1 48
65 1 200
66 1 1171
67 1 1299
68 1 0
69 0 0
