1 1 651
2 1 21
3 1 146
4 1 0
5 1 0
6 1 0
7 1 0
8 1 983
9 1 218
10 1 1364
11 1 179
12 1 2418
13 1 196
14 1 1387
15 1 0
16 1 203
17 1 0
18 1 238
19 1 164
20 1 0
21 1 0
22 1 216
23 1 1098
24 1 0
25 1 232
26 1 676
27 1 193
28 1 939
29 1 203
30 1 0
31 1 192
32 1 0
33 1 1410
34 1 241
35 1 187
36 1 0
37 1 0
38 1 213
39 1 0
40 1 0
41 1 1330
42 1 187
43 1 317
44 1 211
45 1 0
46 1 200
47 1 0
48 1 716
49 1 0
50 1 210
51 1 270
52 1 222
53 1 871
54 1 228
55 0 0
56 1 895
57 1 204
58 1 324
59 1 188
60 1 0
61 1 2595
62 1 187
63 1 0
64 1 44
65 1 227
66 1 1946
67 1 1546
68 1 0
69 0 0
