1 1 794
2 1 15
3 1 221
4 1 0
5 1 0
6 1 0
7 1 0
8 1 298
9 1 194
10 1 0
11 1 263
12 1 541
13 1 217
14 1 2158
15 1 0
16 1 195
17 1 0
18 1 198
19 1 248
20 1 0
21 1 0
22 1 197
23 1 223
24 1 0
25 1 214
26 1 0
27 1 225
28 1 0
29 1 219
30 1 0
31 1 191
32 1 0
33 1 1797
34 1 214
35 1 219
36 1 0
37 1 0
38 1 240
39 1 0
40 1 0
41 1 205
42 1 208
43 1 721
44 1 214
45 1 0
46 1 216
47 1 0
48 1 1344
49 1 0
50 1 211
51 1 260
52 1 231
53 1 1327
54 1 215
55 0 0
56 1 2013
57 1 249
58 1 756
59 1 214
60 1 0
61 1 3796
62 1 245
63 1 0
64 1 13
65 1 232
66 1 350
67 1 813
68 1 0
69 0 0
